transaction_id,customer_id,date,amount,method,status,note
H9MHA33OYQ4I,C102026,20240622,931.19,credit,refunded,partial
WQKUFBT5HGXA,C100513,06/12/2023,1145.87,Card,refunded,partial
OM7GNW3M0GXH,C100253,26/08/2022,548.84,ideal,Success,chargeback - disputed
FYKR0V3TKI23,C101232,30-Mar-2019,385.28,Card,refunded,auto-retry
H5ADP7RBTOHE,C100442,20.11.2024,299.11,BACS,refunded,
8CPSDXVUQH96,C101290,2021/12/05,296.19,BACS,failed,auto-retry
K9Q10TD7OOR1,C100153,10-20-2018,450.63,card,refunded,śpec!al
XCQPHZW97MNG,C101430,06-11-2022,134.27,credit,success,ref: ABC123
V66S6H0UWKFT,C101225,20200615,"EUR 845,25",bank_transfer,refunded,partial
2Y9ZG21MH7B9,C102156,2016-01-23,809.51,cash,failed,auto-retry
49HY5LO81R86,C100161,20201002,177.86,credit,success,
ZN6F8UOTG0ZM,C100827,2024/09/30,487.87,Card,Success,
ILE6I5E5509T,C100362,06-07-2019,163.58,BACS,refunded,partial
VHFH9G25FKI4,C100564,2024/05/15,458.16,bank_transfer,Success,śpec!al
KX68Q6M5HP0T,C102090,2017/12/16,518.58,card,pending,chargeback - disputed
RXOZVRNNNIFA,C101167,2022-10-29,61.6,credit,refunded,partial
O3JKZ8VS6YZN,C100786,25-Apr-2018,"EUR 345,07",credit,Success,chargeback - disputed
F11BYUMNSBL2,C100916,20240908,230.07,Card,success,ref: ABC123
CEN6AC3QCKZ9,C100957,10-28-2018,535.44,credit,refunded,śpec!al
B7F54UCH04O7,C101866,20180607,68.77,ideal,chargeback,ref: ABC123
PTB9IX4HXXSJ,C100165,12/02/2016,1141.23,bank_transfer,pending,ref: ABC123
KFATE0IQLCQ3,C101173,14/07/2024,691.28,card,pending,chargeback - disputed
0W3KWJBXTDCY,C101927,20240923,342.51,BACS,failed,
AW4EX8A685PJ,C101414,14/06/2023,254.79,cash,pending,partial
IUEG7PWPE85N,C100682,13-Dec-2019,297.0,bank_transfer,failed,śpec!al
DOJIJYSRHMHC,C101022,04-21-2024,132.77,ideal,chargeback,
X149FU97DS8H,C100688,05-24-2018,509.26,cash,success,
BUQKHPPAGLQC,C101000,2020-12-20,383.54,credit,refunded,śpec!al
JIYG59V86LMQ,C100988,2019-03-17,199.34,card,Success,auto-retry
ICI1C1LPFI5V,C100306,2022-02-26,351.85,card,Success,chargeback - disputed
A4GP55F5C1ZC,C98166,04-04-2019,540.21,unknown,Success,partial
M7QCU09PFSNW,C101590,06.04.2021,509.58,unknown,Success,auto-retry
XBVDCRGXVM25,C101877,2020-05-15,431.99,Card,refunded,
PXB598JE7SJT,C100707,05.04.2018,102.98,unknown,failed,partial
MTCOODYP0BYU,C101019,22-May-2017,417.81,Card,chargeback,śpec!al
AUUF6PRVTDNG,C100442,18.07.2023,200.1,BACS,failed,partial
STJCJXC6JD08,C100726,07-10-2019,184.32,bank_transfer,pending,ref: ABC123
GRW2SWZ32XEU,C100677,2024/06/19,1185.31,BACS,success,ref: ABC123
TTR1GLC3YA2E,C101622,2018/06/28,313.29,ideal,chargeback,ref: ABC123
H2T6ZPHIT6WD,C100084,10-01-2024,303.67,bank_transfer,pending,partial
APZM2VL22A27,C101182,07-01-2025,603.5,credit,refunded,auto-retry
581PU4E8MTTY,C100609,09-30-2022,54.11,Card,failed,
LG3A4DTDJ8FH,C101312,2017-12-03,385.69,ideal,pending,śpec!al
W6SV4EX07JOP,C100490,06-01-2024,524.57,card,refunded,śpec!al
6YDWCWX2VI69,C101189,05.02.2016,946.7,Card,pending,auto-retry
1F2TY7BYVA1L,C102014,2022/02/20,147.44,cash,success,auto-retry
0GUOI4EAHC0W,C101271,2021/11/29,373.35,card,success,auto-retry
CRLY5FCHUAR0,C100275,2018-07-22,87.31,credit,refunded,
Q5OFDLKG59HG,C100754,2021/06/28,493.5,credit,pending,śpec!al
AXRJXAOJQ3CC,C101661,19.09.2020,203.09,BACS,pending,auto-retry
1EXS1I4OC5BE,C102132,10-Jan-2022,902.33,bank_transfer,refunded,partial
48J4AZCSHDQO,C100370,25.08.2020,437.55,cash,failed,chargeback - disputed
LG2DGF75UO8V,C101036,12/09/2016,345.97,BACS,failed,partial
5NI7Y1YQG27F,C100256,20230216,619.96,Card,failed,chargeback - disputed
7KTTKQ0I6Q24,C100702,20171208,190.23,BACS,chargeback,auto-retry
DF1NXUAEVW7W,C101861,07-12-2025,418.97,BACS,failed,śpec!al
JIK6UFMQ1N9G,C101269,2024/02/12,838.48,BACS,failed,śpec!al
CKUQ50DCLVLV,C101983,2022-05-17,165.79,credit,pending,śpec!al
OIZ8Z3RQ3ASO,C101095,12-May-2017,36.0,credit,refunded,
9E7B1SJQXHBP,C101069,05-06-2023,349.11,Card,failed,śpec!al
NOVPUSKB052Z,C102105,2020-07-20,"EUR 1126,12",unknown,success,śpec!al
RW9XNW54BW9R,C101310,08/04/2022,206.62,unknown,chargeback,śpec!al
77QKTIYXYZ3V,C101623,2021/12/15,785.14,Card,Success,ref: ABC123
VAK7X0MCDG3W,C100551,2025-04-05,216.44,Card,chargeback,ref: ABC123
70DOU4GQR160,C100615,21.09.2025,"EUR 179,81",unknown,pending,partial
FOJPWYYC6S2L,C101581,10.03.2016,147.61,bank_transfer,refunded,auto-retry
8QRNNMI6FYS1,C101541,17-Jul-2025,80.82,card,refunded,auto-retry
KFIIWD3Y2JWH,C101653,28.11.2024,228.53,card,Success,śpec!al
0RL4E3H0TYRD,C100874,22/04/2022,237.21,bank_transfer,failed,partial
SV8DN928F9L3,C100078,20180511,141.57,unknown,pending,śpec!al
KLEMFJTMX2ED,C101842,2025-12-27,444.36,BACS,chargeback,
8N5587ZSR98R,C100185,19-Jul-2016,127.8,cash,success,chargeback - disputed
JCRYE167ZE7Y,C101057,05/12/2024,215.96,credit,chargeback,
B8VZ9U77ONA5,C101773,20180624,362.34,card,refunded,auto-retry
G19V0YOSYS9W,C100932,12-Nov-2024,42.39,bank_transfer,chargeback,chargeback - disputed
92RV9W8J1XAZ,C100995,2020-06-09,452.45,card,chargeback,śpec!al
E0PQ88C56J67,C100726,07.09.2019,269.37,card,refunded,chargeback - disputed
HZB6LSYGYD1I,C102011,2024-08-07,649.49,BACS,pending,śpec!al
UMZJ2AV30BNV,C101639,03-05-2020,256.24,unknown,failed,auto-retry
M9AQO4QVGO8K,C101099,25-Jun-2022,544.06,cash,chargeback,ref: ABC123
EJN39HEDJY9Q,C100090,20/06/2020,56.81,card,success,partial
CQ9SG4ZIX1SV,C100393,18.06.2023,251.66,unknown,pending,chargeback - disputed
34B2Y45GW273,C101966,20200226,390.52,card,failed,
5XEZT951ZOGE,C100670,26/12/2023,390.95,Card,chargeback,chargeback - disputed
85L2PIY5E6VU,C100955,07-30-2021,431.15,credit,failed,partial
VZMNFYZ1YNOB,C101144,30.11.2021,438.61,ideal,success,ref: ABC123
7R8LJIB9XEBG,C101680,05/10/2025,174.41,cash,success,partial
PROJ3EWXXYUE,C101434,20200518,100.15,ideal,success,chargeback - disputed
XE2KN2M0HRJ2,C100214,20250320,299.91,bank_transfer,success,chargeback - disputed
K6FQX3Z1NZJU,C100625,20/06/2020,428.51,ideal,failed,
YD83UM810T3X,C100686,28/11/2016,483.62,ideal,chargeback,auto-retry
IUH74XX7EHMB,C100674,2019-06-12,635.99,Card,refunded,partial
3UM1TQXZBSBX,C100122,2025/05/08,195.74,bank_transfer,failed,partial
VICB0L9Q42SI,C101883,04-20-2022,"EUR 467,38",cash,Success,ref: ABC123
MJ32GKKZMQCW,C100060,2018-06-26,352.41,credit,Success,śpec!al
L81D6ERM5X6J,C101060,26.04.2021,467.47,unknown,refunded,partial
BL4GSQW6BXXD,C101232,08/04/2018,172.3,credit,pending,auto-retry
PK2LEC9F7NW6,C101969,20180221,"EUR 496,86",ideal,success,
1E3ZN1YEHC6M,C100730,2018-12-23,130.46,card,pending,partial
NJZUT6B1PFGZ,C100114,10-17-2025,100.44,ideal,Success,auto-retry
WPHYV1IIROX8,C101271,2024-06-23,162.66,credit,Success,partial
HBQZOTLZ6BQ2,C101234,15.12.2019,200.11,ideal,pending,chargeback - disputed
CF2O85T7DN09,C100130,26-Oct-2018,521.05,credit,success,chargeback - disputed
ALP29KIZ6QK1,C100089,08-07-2018,290.34,Card,refunded,
T9J1UCMJXYRE,C101139,11/07/2023,228.92,BACS,pending,auto-retry
ALXALDQRUA9I,C101982,2023-05-31,430.05,Card,pending,
DJ1LRTFJDZAC,C100476,09-14-2023,895.42,ideal,refunded,ref: ABC123
VGL7HP1G3GK0,C100418,2019-09-19,284.37,BACS,Success,auto-retry
BM3EFC4F1NFI,C100966,09-30-2025,378.26,BACS,pending,ref: ABC123
WAL88SRYJEDT,C101656,25.02.2017,250.37,BACS,pending,partial
CAL7343YYKYU,C101114,29-Dec-2016,748.68,BACS,pending,
2YZS2MEGG9YQ,C101529,2025-12-17,1037.27,Card,failed,
MK4QGW9NVKN1,C100710,2020-01-14,45.09,credit,chargeback,
86ACH12SBQXF,C100662,20220615,106.89,BACS,success,ref: ABC123
TSLIXZ9KK61I,C101441,01/05/2019,"EUR 940,77",ideal,chargeback,chargeback - disputed
6IMWT8LSQY76,C101948,2024-04-10,29.74,BACS,refunded,auto-retry
9BVQIUO2DHTM,C100739,25-May-2021,351.87,cash,success,chargeback - disputed
EKZLEH7OZ5HA,C100791,2024-08-24,544.32,cash,success,ref: ABC123
HCFNSY6G5W4T,C101529,20160827,753.85,unknown,refunded,partial
BY84SXHWJGVT,C101469,09/10/2016,53.69,credit,failed,auto-retry
KOC3WJ74NJRZ,C100689,29-Apr-2025,102.64,unknown,success,chargeback - disputed
SZN6XASAG3FF,C101084,17/05/2016,104.25,unknown,Success,chargeback - disputed
U1BTN0K9Z6D0,C100479,11-02-2020,"EUR 994,13",cash,failed,śpec!al
CZMHE3WHVDQU,C101279,2018-06-03,"EUR 104,2",Card,refunded,auto-retry
7BOHKN9J6UJV,C100039,2017/03/02,354.97,Card,pending,ref: ABC123
EOVYVWVXMOG4,C100304,17.09.2022,58.13,card,pending,partial
RYMKH59HNIUP,C100204,20231024,120.78,bank_transfer,refunded,śpec!al
XBDCA2DTOZWI,C100691,2020/01/12,727.8,credit,failed,śpec!al
Y2PMTR53K93E,C100940,08.12.2017,396.71,bank_transfer,success,partial
ME3BZW1D8A3D,C101153,20/09/2018,56.08,Card,failed,ref: ABC123
96URRESDH96P,C100395,2022/01/03,194.59,Card,failed,partial
46HMCULXKASV,C101043,2019-04-20,202.07,BACS,failed,ref: ABC123
UJO12GAMSC81,C101930,2022/01/15,200.83,bank_transfer,refunded,śpec!al
W038LH0UBY00,C101719,2019/06/10,365.45,BACS,chargeback,
8L7LT1GXECBQ,C100759,06-04-2017,69.61,unknown,chargeback,
BAHTEEYQ50VZ,C101723,04.10.2016,1096.77,bank_transfer,refunded,partial
NNKW3KEGG1ZC,C100924,20200410,1121.49,unknown,pending,
GIDJRJF2HFXJ,C100356,10.09.2019,107.4,card,pending,auto-retry
C2V0TXB1WY2A,C100393,10.01.2024,155.88,Card,chargeback,auto-retry
WUHFNBQPPGGP,C101533,2018-12-06,1156.87,unknown,chargeback,auto-retry
MD8Y39YJ67CQ,C100176,20200717,52.76,credit,Success,ref: ABC123
93ZKAYKJSF38,C100955,2022/10/08,431.15,credit,refunded,auto-retry
8H1097CADNUE,C100750,13-Jul-2016,145.7,bank_transfer,failed,śpec!al
W9GRJS808LEZ,C100796,01-11-2018,156.93,Card,Success,partial
BJRS3ITQF201,C100050,2019-03-08,315.73,ideal,refunded,
MM2Y598PU3DT,C101632,11-Jul-2023,"EUR 181,97",unknown,failed,partial
P6IG72A4LF50,C100811,2016/04/09,129.7,ideal,failed,ref: ABC123
OIX2E9VHUHQF,C101434,2016/09/11,100.15,Card,success,chargeback - disputed
XT8Y8KH7DHUS,C101597,2017-05-16,376.33,Card,Success,partial
FS9SC5JTQD2A,C101919,16.01.2017,339.66,cash,chargeback,chargeback - disputed
E3REISLG04JI,C100794,05-25-2021,469.02,unknown,refunded,
HXC9MOYZNRQV,C101690,09-May-2017,40.23,bank_transfer,failed,
IVPZ14G4M730,C101476,2016/01/11,451.01,ideal,chargeback,partial
W7OIW4XVT4KY,C100103,01-27-2021,1199.29,ideal,pending,ref: ABC123
9Q1F5G1B6QF6,C101421,17/11/2019,326.77,cash,refunded,
EL99F8NX5MVO,C101342,2016/07/28,345.59,card,chargeback,
4CYSBEPQLT0H,C101465,17.05.2020,110.56,BACS,chargeback,partial
T7966VNFOCYO,C101252,20180916,77.64,card,Success,chargeback - disputed
71DDGKE3LGEG,C100928,20230222,158.37,ideal,refunded,ref: ABC123
CDLXJKYFUOEO,C102178,07-31-2018,501.56,BACS,refunded,partial
0XBKLGKQRPAH,C94106,23.01.2024,195.84,unknown,chargeback,
K2SRQFAMRY97,C101755,13-Jun-2025,521.95,Card,Success,śpec!al
JAE76X4KOQEE,C100418,11/10/2022,255.22,Card,refunded,partial
F6UCSF4X8ZO3,C100784,24-Jul-2025,25.73,ideal,success,
5S5UX9315L4Z,C101151,24/02/2025,357.77,Card,pending,śpec!al
RVAMGTED0MPK,C101525,04-15-2018,199.25,ideal,pending,ref: ABC123
EK9TQOBUQVUG,C91099,10-14-2021,44.11,Card,pending,ref: ABC123
DY941USJ849E,C100108,20210323,366.49,Card,Success,ref: ABC123
YOX44G3PJV48,C100323,20230318,289.61,ideal,refunded,śpec!al
JHS0D7JZVPBM,C100899,20180515,49.35,credit,success,chargeback - disputed
JCD7AN8AHBO1,C102153,03/12/2016,613.35,ideal,failed,partial
1Z37D9NKTXN9,C100545,2023/07/21,261.44,unknown,chargeback,partial
S4TENLIGDM5Z,C101545,2016-07-06,159.79,ideal,success,partial
V984C8MKFOUW,C101371,2017-07-24,409.44,bank_transfer,failed,ref: ABC123
A63JN2QSJZS2,C100052,2025/09/19,37.15,BACS,success,partial
QYF8XJ4GO0KZ,C101618,03-Dec-2024,363.22,cash,success,
JZ5RE0892JVB,C100176,18.07.2020,469.18,Card,success,
M0OBZXCVQOOG,C102049,2025-04-04,348.63,credit,refunded,chargeback - disputed
AWIMQOPBD7W8,C101196,20210204,462.96,BACS,failed,auto-retry
DQZWFW6UY5J8,C100787,2023/08/11,359.6,ideal,success,chargeback - disputed
8SAYGL7KA9B4,C100240,2025/08/07,438.02,ideal,failed,ref: ABC123
3AD5LFMZJNX3,C100207,2016-11-18,318.62,ideal,chargeback,ref: ABC123
ZGE9F33KSHFO,C101447,2018-07-19,837.86,ideal,success,partial
HLW9MUL3ZQ5P,C101746,2021/10/31,535.11,unknown,failed,śpec!al
Q0CVR90MRUQL,C101536,18-Jun-2017,478.2,unknown,success,chargeback - disputed
EDCT3X08Z9RF,C100234,12-Nov-2025,501.03,bank_transfer,pending,ref: ABC123
LCVS8DPCAAPX,C100759,02.03.2017,87.05,unknown,chargeback,partial
4PAUEK0K92BC,C102008,2023/06/12,280.74,credit,refunded,śpec!al
64SN7WAP9LT3,C100443,2023/10/07,251.06,card,pending,ref: ABC123
H1SALM1N6O83,C101186,19/06/2019,919.77,ideal,refunded,
FOVLG7UY3BWG,C101769,10-25-2016,130.18,card,Success,ref: ABC123
FCODFS8GW93V,C100873,20200213,500.06,ideal,refunded,chargeback - disputed
54OAWCXM500B,C101496,20191106,"EUR 257,75",ideal,Success,auto-retry
K8L0E5L5578G,C102094,11-Sep-2024,71.87,card,success,partial
0UPOQGP6SIYN,C100036,2024-10-17,57.84,card,success,ref: ABC123
Q8AS3PSE8695,C100282,2025-01-11,224.85,bank_transfer,Success,ref: ABC123
1BLCWKVMN9WY,C101296,20180411,240.38,unknown,refunded,
S6AQQA4996UE,C101307,20.10.2019,195.84,cash,refunded,partial
IFW6572UD0A9,C100026,2020-09-18,24.71,card,Success,śpec!al
WISZ8H9PLIRA,C101522,20220827,383.18,Card,failed,
XDAGIO0Z4IP8,C100700,2016-11-16,397.74,card,chargeback,chargeback - disputed
1UYTIWBSR1NH,C101507,09-01-2018,227.18,BACS,chargeback,auto-retry
3R5VUY6WS70Q,C101212,12-20-2021,511.87,BACS,success,partial
1C0MWBUGFIZQ,C102158,20250317,523.87,ideal,chargeback,
KKRD0P7P39WD,C100381,2022-11-06,415.63,cash,pending,partial
NXLLQWNRRE58,C101015,24.02.2024,150.27,credit,chargeback,ref: ABC123
4T8JEHRRONM9,C100376,04-05-2019,395.15,BACS,pending,partial
86WYEFAWKGQV,C101392,20170420,153.08,cash,Success,chargeback - disputed
PZIGXJ82VVMT,C101594,2024/08/29,524.11,unknown,Success,
1FO14VLLDYJV,C100923,08-Aug-2020,237.36,Card,success,ref: ABC123
6LKV32PS5RES,C100040,13.10.2025,606.87,cash,success,śpec!al
ZY9BY7APHT7E,C98615,07/12/2022,157.05,bank_transfer,chargeback,śpec!al
ZYVRDZGEEY24,C101459,2020-05-19,666.3,bank_transfer,failed,
WBVYXRZY0KO6,C102035,2017-03-19,499.43,unknown,success,partial
DW9JIQD8NQ7V,C100739,2025-10-11,994.19,credit,refunded,
EWNYEEGIXWOI,C100563,06-30-2021,750.78,cash,success,śpec!al
0CLJ8OPYJQI8,C100086,10-May-2025,282.8,Card,Success,
AWZEF323747Z,C100586,12-24-2023,349.55,cash,failed,ref: ABC123
RVS67LKGIBPO,C101060,17-Apr-2023,352.07,ideal,pending,
EN6GWQ93NBOP,C101726,29-Nov-2021,212.38,card,refunded,auto-retry
7FT1I3AYC70U,C101923,11/08/2021,235.49,Card,pending,
ADPD8AEP04PG,C101733,10.11.2017,305.28,card,failed,
NPTVRS4GIY4E,C102188,2023-12-25,367.49,cash,refunded,ref: ABC123
Q0P01ZT8U3PN,C100182,2024-09-10,133.72,unknown,chargeback,ref: ABC123
LTU8KLAUPMOS,C101429,06-16-2024,"EUR 327,69",bank_transfer,refunded,auto-retry
H3SGI8UPVRD1,C100036,2022-05-03,56.78,BACS,success,śpec!al
R62PCDIEBZMK,C101552,01-08-2025,"EUR 767,32",credit,Success,ref: ABC123
IS36SB97X168,C100006,23-Apr-2024,284.65,Card,failed,auto-retry
KO4XFNDT4TKI,C100485,09.04.2021,770.54,unknown,success,śpec!al
SWKPU0KRLOX7,C100574,14.09.2023,155.67,cash,Success,
788XC2Z2RK3K,C102154,03-04-2022,262.69,unknown,chargeback,auto-retry
P1UVXW231C3Z,C101429,2021-12-28,207.01,cash,success,ref: ABC123
NZ17PFIOBP8W,C101619,30/10/2016,287.44,Card,failed,auto-retry
YN8ETUJF84CY,C100354,05.12.2024,49.65,Card,chargeback,partial
7CMS4RMOM9CO,C92620,2020-05-24,1056.19,cash,refunded,śpec!al
J49308XF2SN5,C100974,25/04/2019,193.3,ideal,chargeback,chargeback - disputed
U08QQRR17ZWB,C101152,02-08-2021,"EUR 238,41",bank_transfer,failed,ref: ABC123
HWWBBA6SOJ2V,C102181,20210107,82.45,bank_transfer,pending,
W0E8IVBAFG8M,C100399,2018-08-16,36.67,unknown,Success,
H4JLWU1I6NUS,C101509,20210120,314.11,unknown,pending,partial
094SCBAL3G8S,C101017,19-Sep-2018,397.8,BACS,refunded,auto-retry
Y1DGKA1KOU0R,C100407,20240803,123.27,BACS,refunded,chargeback - disputed
MQCUVUTZO9Z4,C100672,03.12.2019,778.54,cash,Success,ref: ABC123
7X6JROMKN7QB,C100726,17/04/2020,871.84,unknown,success,auto-retry
GJJFHLQAVWQ2,C100378,21.04.2019,1031.58,card,success,
HOG1LRU9NS55,C101043,20190828,267.09,ideal,failed,auto-retry
UPMUDAKRXNQI,C101221,01/12/2019,42.59,cash,chargeback,śpec!al
Z4QGJ1IQNZLA,C100497,22.11.2025,409.67,unknown,failed,śpec!al
EG8QB2ZV4312,C101803,2025-12-18,313.72,unknown,chargeback,auto-retry
3CBHV2PI5RK5,C101388,10-04-2025,348.23,cash,Success,
UOIQ4IWH58OZ,C101697,23/03/2024,534.75,bank_transfer,refunded,partial
KTQQSNNV6H6N,C100830,18/04/2019,155.26,card,Success,ref: ABC123
WKONQH9QG5X1,C100169,2019-07-08,182.76,Card,success,ref: ABC123
2L8ZE9TTGNMV,C101273,20180926,107.73,ideal,pending,
06NSQLENCLUJ,C102094,2024-12-21,107.93,card,Success,partial
HZFXH0H92ZU4,C101479,2021/11/18,201.41,bank_transfer,pending,partial
6XMQSSV86UJ1,C101903,04.04.2020,522.95,credit,success,auto-retry
GGAM82WIJFP7,C100409,09.03.2025,265.73,BACS,Success,partial
Q5Y7U2FA2SIS,C100567,2018/09/16,297.04,ideal,Success,chargeback - disputed
J2Q2BQ4X4TP5,C100339,31.01.2023,274.61,credit,refunded,chargeback - disputed
5EMS5TLEGY4M,C101295,01-05-2020,"EUR 291,48",bank_transfer,pending,chargeback - disputed
USERWD6OBY3J,C101724,23.04.2021,437.08,ideal,failed,chargeback - disputed
NODR1P61QQBP,C100701,20230306,154.85,BACS,success,ref: ABC123
VQ55EIAFC9KN,C101078,20200816,189.21,ideal,success,
E6CA1OAOTIW5,C101459,30.01.2016,554.33,BACS,refunded,partial
HDBFF5C5SLIX,C101367,14-Nov-2019,96.45,credit,pending,ref: ABC123
30SBVDW0TNBP,C100513,2017/10/15,724.81,credit,success,auto-retry
QGPQOK04WH6B,C101309,13-Aug-2018,280.93,unknown,pending,ref: ABC123
0CP4AAIZD130,C101613,09/11/2024,762.56,bank_transfer,chargeback,auto-retry
VT1YKRZF90N3,C101202,20160222,1119.73,unknown,chargeback,śpec!al
8J6QJARONYZL,C102052,01-Jun-2019,134.65,card,pending,ref: ABC123
MKZJK2556F5R,C100011,01/09/2016,315.01,unknown,refunded,partial
KQG45O61G8UC,C100489,01.05.2022,412.25,card,refunded,partial
T020922M5EYX,C101454,2025/09/18,260.44,BACS,pending,auto-retry
JEUWJU7KU9AG,C101987,02-17-2024,334.43,BACS,Success,auto-retry
S1M4HXNR197M,C101212,20-Aug-2019,441.84,cash,success,ref: ABC123
DTYZUSEWUJKA,C101252,20160504,338.2,card,pending,ref: ABC123
BXU74UGJUEMZ,C102089,27/07/2020,426.1,Card,Success,śpec!al
ALYW1MEJS50T,C101333,20250413,475.8,ideal,chargeback,chargeback - disputed
AZHQB0ZVKD07,C102160,20200122,495.11,cash,chargeback,
2WE1X2IWHEMJ,C101187,01-21-2021,"EUR 364,11",card,Success,ref: ABC123
ZPLR2XNIZ5O3,C101294,2020-11-12,808.95,credit,chargeback,auto-retry
5MMECCCSDIT5,C100114,08-Sep-2019,111.93,credit,failed,auto-retry
KC2GS3DI1YVK,C100046,2020-06-24,284.76,ideal,success,śpec!al
JGNBATROYNR8,C100584,09-15-2017,411.11,bank_transfer,chargeback,śpec!al
9YAQ438JZUUA,C101933,20250526,57.55,credit,failed,
X98AZ373BG81,C102115,27.02.2025,761.6,card,success,partial
AAD4HNW6XEUX,C101785,23.07.2023,148.51,credit,chargeback,śpec!al
8WXUIKGU3APX,C101930,20161029,252.25,credit,success,śpec!al
1D17LVSY4817,C100613,20230729,458.46,unknown,Success,auto-retry
1OVD434WVEKZ,C101523,04-Apr-2024,249.63,BACS,refunded,
SS2SGZ9DY06J,C101616,2018-07-27,40.62,BACS,refunded,partial
DGUP50RYGC72,C100241,11-02-2021,847.17,card,success,śpec!al
3DD9QFA8K30C,C101178,15/11/2022,66.82,credit,failed,ref: ABC123
B2IQS7K45PJ1,C100232,13.04.2024,68.3,Card,Success,partial
2KIQU8L5NVM8,C100289,02-14-2020,63.16,bank_transfer,Success,śpec!al
A4U49JLIMNQH,C101616,2024-06-06,301.14,cash,chargeback,partial
9PL83HJ44GK0,C100746,2019-08-31,120.41,ideal,Success,auto-retry
I88WMNRBEDFC,C102163,23-Sep-2020,193.94,Card,failed,chargeback - disputed
F1MPAD31SFCH,C100973,05-Jan-2025,386.29,credit,pending,śpec!al
7ZCFLWM3U5GA,C100276,20230514,1087.8,card,Success,śpec!al
MK8LARBI3LUW,C101143,13/04/2023,437.9,Card,success,
YAFUUQ1WTQUU,C100070,10/02/2022,307.37,credit,refunded,śpec!al
3TH6VKL46CEJ,C100359,2023-01-30,366.88,card,pending,śpec!al
5230N6ROVFIL,C101925,10-04-2023,379.13,ideal,chargeback,auto-retry
GLY24HMSJWD4,C100725,20190703,389.01,credit,chargeback,partial
NJDBJX3X946E,C101400,2023/08/20,1022.38,BACS,refunded,auto-retry
U1J9JFN9ZWLM,C100052,05-26-2021,410.3,bank_transfer,Success,auto-retry
W260NQPKHR86,C101094,2025/09/06,230.24,bank_transfer,chargeback,auto-retry
G8R6RI1KRJWS,C100508,13.04.2023,350.5,card,pending,ref: ABC123
WILRLDYIAH1Q,C100203,16-Jan-2021,168.39,ideal,chargeback,chargeback - disputed
XE2ELE9JQUW8,C101168,11.11.2025,363.01,card,pending,chargeback - disputed
GVC017F51W77,C101864,24.03.2025,694.71,credit,failed,ref: ABC123
Z1HK8DUE9ZNW,C101985,2020-07-30,1130.72,Card,failed,auto-retry
F7H7G5MBQL8N,C100366,2020-06-21,306.2,card,success,auto-retry
JL9XXW6JUJ3H,C100337,2020-02-02,461.07,card,failed,chargeback - disputed
MSO7FUHVMVUE,C101357,20190907,381.16,unknown,refunded,auto-retry
ZSHDDU7T08S2,C101142,2016-05-02,"EUR 619,91",bank_transfer,refunded,chargeback - disputed
6X7PA51PYNNT,C100767,20180708,257.47,ideal,Success,partial
SZPPW1EDY6M4,C101003,2017/07/01,219.46,credit,refunded,śpec!al
Z4E099DLIABI,C100748,2024-08-15,429.04,unknown,chargeback,ref: ABC123
KNJFS94X6K4P,C100011,11.02.2017,484.66,card,failed,śpec!al
7FOR93SP6PXR,C100688,2024-12-17,408.56,credit,pending,auto-retry
W35A1MADIKDX,C101937,01-10-2021,283.98,bank_transfer,Success,śpec!al
M4YGHI0FQXU7,C101834,04-28-2021,303.49,unknown,refunded,auto-retry
DZ0O2WET1RCQ,C100672,10-23-2024,40.67,Card,Success,
OA0QDGGKCCAA,C101858,2022/12/09,595.33,BACS,success,chargeback - disputed
D8ODMKIBA6DW,C102030,11-Apr-2017,256.17,BACS,success,śpec!al
QSI99P76WKK7,C101056,2025/10/26,467.98,bank_transfer,chargeback,
HPT7R93L4KJJ,C100090,20160924,65.91,cash,Success,śpec!al
YLPDDARUUKFA,C101519,21/12/2025,101.15,cash,refunded,chargeback - disputed
JIYTBF792F3D,C101866,2022/01/09,110.32,cash,Success,ref: ABC123
NQ5QBTG8TPQ1,C100465,09-Mar-2024,323.07,credit,failed,chargeback - disputed
JO30Z01EKSQL,C101056,06.04.2019,241.88,bank_transfer,Success,
3ZKD7Y4KG4XK,C101865,2025/06/11,473.87,ideal,failed,partial
GS60PHYYD586,C101954,2018/05/23,93.28,bank_transfer,refunded,auto-retry
L9RM73SMJTY3,C101223,2016/10/19,53.83,credit,failed,auto-retry
OB8YVW60RGKN,C101215,2025-04-23,141.47,ideal,chargeback,partial
HT4VH1LRA2AY,C100677,19-May-2017,164.6,unknown,success,ref: ABC123
AKZ006AYINFW,C100160,06-Dec-2025,462.42,card,Success,chargeback - disputed
ADVRECMMHAJ4,C100492,15.10.2019,353.29,BACS,pending,
XXSAIHFYJHMI,C100775,20240328,110.42,Card,Success,chargeback - disputed
L9ISI81LL334,C100888,26-Feb-2022,464.4,BACS,refunded,śpec!al
63UUTZL6U6AL,C100226,2024-10-11,418.98,ideal,Success,ref: ABC123
MYJB9L9ZUXMJ,C100190,2022/02/10,116.71,BACS,refunded,ref: ABC123
L3FVKNW7CCYN,C95012,20180911,269.5,BACS,success,
NS01MRDCEKW8,C101017,06-07-2019,533.34,bank_transfer,pending,
1R7ADEDTPSB3,C100090,31/10/2020,56.81,cash,failed,auto-retry
SUM49XYRMWQ1,C101193,22.04.2019,428.36,credit,pending,
