visit_id,customer_id,unit_id,visited_at,purpose
V8071341,C100710,U1235,2018-02-01 13:29:00,pickup
V1181848,C100381,229A,20260129T055000,pickup
V3629669,C101167,U1180,2023/10/25 07:23,access
V6960178,C101903,U1075,13-Jun-2020 07:41AM,inquiry
V5355319,C100821,98A,2024-12-20 23:30:00,inquiry
V7535784,C101221,Unit 105,2019-04-29 17:24:00,access
V5686754,C100663,U1063,01-Mar-2018 11:27PM,inspection
V6701040,C101102,u1407,2021/03/10 22:25,move-out
V2597985,C100704,#387,2019/02/27 19:29,inspection
V0545060,C101229,#54,2021/05/16 22:58,pickup
V5865240,C100587,#177,2022-06-24 13:06:00,pickup
V3913783,C101482,U1075,20201106T094600,inspection
V4374327,C100730,u1174,11-Nov-2022 08:39PM,move-out
V0766978,C101662,u1372,2021/02/13 06:36,access
V9055248,C101054,#199,17/10/2025 08:04,inspection
V4953507,C101684,Unit 105,2018-11-09 21:48:00,inspection
V0245599,C100485,u1148,2019-07-21 14:51:00,move-out
V8131084,C101493,#471,20220601T091700,access
V8146989,C100087,Unit 318,10/09/2018 06:50,move-out
V0933165,C100287,394A,20230523T084800,move-out
V8788523,C100814,u1198,2019-08-10 13:48:00,inquiry
V6333778,C100626,Unit 68,25-Sep-2024 11:42PM,inquiry
V2129098,C100645,#175,2025-06-07 15:20:00,pickup
V8665811,C101695,U1052,07/05/2021 19:03,inquiry
V5142265,C101357,u1265,30-Nov-2025 10:34PM,move-out
V1469049,C100129,274A,13-Apr-2019 03:53PM,move-out
V4379393,C101476,139A,2024/11/07 02:37,access
V1872256,C100061,Unit 362,2026/03/03 13:06,inquiry
V1638804,C101592,Unit 498,2018/01/10 22:17,move-out
V8843077,C100439,344A,20210215T031700,access
V0191083,C102013,81A,20180530T070700,inquiry
V5128099,C101811,39A,01/02/2026 02:14,access
V1821888,C100221,248A ,13/07/2022 10:51,delivery
V8246249,C100462,469A,2019-03-26 04:18:00,access
V8809838,C102194,427A,17/04/2025 07:26,payment
V7162416,C101303,u1210,2019-02-12 10:07:00,pickup
V0964722,C100088,#11,20190309T185300,access
V5983124,C101867,Unit 88,25/07/2024 02:09,pickup
V9116963,C100395,u1192,2024-10-14 02:26:00,move-out
V8663963,C101166,U1398,2023/07/21 09:49,inspection
V7348810,C101095,U1169,02-Mar-2023 07:29PM,inquiry
V0322078,C101133,#70,2025/02/07 04:10,inquiry
V7930359,C100023,U1458,2022/07/29 01:22,move-out
V5211115,C101009,u1198,2025-07-12 10:58:00,payment
V4905612,C100741,u1174,12/05/2019 10:20,move-out
V1121720,C100535,U1201,27/11/2024 13:06,payment
V1745010,C100454,u1102,2024/01/27 01:06,move-out
V7681598,C102161,Unit 450,2023-08-30 03:09:00,delivery
V1918391,C100515,#431,2021-03-17 12:14:00,pickup
V8452054,C100086,u1042,16-Aug-2024 11:46PM,access
V7969909,C101621,Unit 171,20240528T072500,delivery
V5518829,C102121,#417,24-May-2024 01:56PM,access
V2520426,C100174,257A,23/02/2021 10:20,move-out
V1336077,C100886,U1455,25/01/2021 09:57,access
V3004298,C100467,#7,14/11/2025 14:58,delivery
V8757724,C101330,#199,2022/03/24 20:50,move-out
V9987801,C100603,U1456,13-Aug-2024 02:18AM,pickup
V2501013,C100842,#7,2019-07-15 20:29:00,pickup
V3065243,C100364,u1174,2018/01/11 10:35,move-out
V9851605,C102020,Unit 255,2025-06-06 14:53:00,move-out
V8503799,C100002,u1320,07/02/2020 23:05,pickup
V3881357,C100730,291A,06-Oct-2019 09:50AM,payment
V5025595,C100603,U1208,2019-05-03 19:08:00,delivery
V1740063,C101134,274A,20210731T172900,inquiry
V4965617,C100974,U1364,20200716T204100,move-out
V7584707,C100323,u1041,20250127T000700,inspection
V1086577,C101358,Unit 230,19/10/2018 18:59,inquiry
V2415795,C102152,u1303,2020-02-17 16:53:00,inquiry
V7494359,C101011,206A,16/12/2020 22:40,payment
V1453616,C100782,289A,13-Apr-2024 07:54PM,payment
V7270358,C101118,u1042,2021/05/12 09:48,payment
V2167749,C101999,Unit 392,27-Feb-2023 03:11PM,move-out
V1556829,C102105,386A,06/11/2022 10:48,inquiry
V4082844,C100939,U1003,20260106T092800,payment
V6499246,C101054,#301,2018/08/11 08:16,pickup
V0988468,C101905,u1185,15-Sep-2025 10:59AM,inquiry
V7294999,C100748,u1246,10/03/2023 16:59,move-out
V6188150,C100304,u1325,06/09/2023 08:50,inquiry
V2391575,C100779,248A ,20211122T011100,payment
V6807682,C102139,U1439,2023-11-12 05:15:00,access
V0714271,C102157,#170 (old),20190604T023800,move-out
V5993717,C100353,#272,2023/06/06 02:03,inquiry
V5834061,C101098,U1046,23/08/2021  04:44,move-out
V6423920,C101775,135A,05-Jul-2021 06:24PM,inquiry
V3451506,C100912,#488,2023/09/08 00:31,delivery
V5381090,C100601,U1376,01/09/2025 20:42,inspection
V3961209,C101368,Unit 368,31-Mar-2025 09:34AM,delivery
V9683925,C101461,U1063,22/01/2024 17:52,delivery
V4377309,C102193,484A,03-Dec-2021 07:11PM,delivery
V1585296,C100153,Unit 197,2020/07/15 21:39,payment
V5143336,C100310,U1339,20250705T183900,access
V1863741,C100900,U1336,06-Nov-2021 08:33PM,delivery
V1574973,C101778,#494,2022/07/21 08:19,delivery
V2992110,C102162,U1136,20180502T192600,inspection
V6254774,C101247,u1446,2023-07-13 00:44:00,pickup
V0529537,C100496,u1325,2018/07/13 14:05,access
V0306200,C101086,Unit 220,24-Aug-2025 01:54AM,pickup
V0670097,C100677,#296,2024-11-17 04:18:00,inquiry
V3531705,C100524,#4,26/01/2024 02:06,move-out
V4104845,C101243,Unit 269,04-Jul-2019 01:09AM,move-out
V2004506,C100604,U1376,2020-08-18 05:19:00,inquiry
V8616150,C100039,158A,2025-06-30 04:56:00,delivery
V7947250,C100811,U1208,18-Aug-2022 10:56PM,inquiry
V5828934,C101681,U1173,20241013T141500,inquiry
V4072735,C101916,135A,25/02/2019 06:17,access
V3740368,C100364,U1032,20220606T145200,inspection
V0648381,C101145,U1321,2019/07/11 12:48,delivery
V8450862,C101158,#494,22-Jan-2023 02:35PM,delivery
V0824416,C101888,378A,20211114T051800,payment
V8815561,C102045,u1185,21-Mar-2019 01:43AM,access
V7271964,C101572,396A - ,2018/11/20 23:12,inquiry
V8822428,C101391,u1367,2020-09-21 23:24:00,inspection
V5426966,C101187,#375,10/05/2018 08:06,move-out
V3360953,C101807,#301,2018/03/16 04:22,access
V0121891,C101205,u1366,28/01/2026 00:29,pickup
V4743535,C101519,U1348,2021/10/24 17:49,delivery
V6618720,C100047,206A,20200201T103500,access
V1732621,C100048,#435,18-Nov-2022 05:45AM,payment
V8853103,C100584,#391,20250523T200800,inquiry
V8486030,C102014,#72,03/01/2024 06:22,delivery
V5775259,C100244,Unit 123,2024/10/12 01:04,inspection
V8327075,C101067,#391,05-Dec-2025 09:14PM,payment
V9410061,C100165,u1308,2023/02/08 06:12,move-out
V5176260,C101588,u1027,2024-12-23 13:05:00,payment
V5901158,C100999,u1205,20241218T035400,move-out
V3603220,C100598,#256,2022/09/14 20:34,delivery
V1499920,C101424,Unit 373,20210521T210900,pickup
V7693876,C101614,80A,2023-08-09 20:25:00,move-out
V8278424,C100132,#221,2025/06/20 02:44,pickup
V3612261,C100807,323A,2020/03/04 22:11,move-out
V5918867,C102072,194A,2020/10/07 03:26,pickup
V6454283,C101497,u1026,20180627T085500,delivery
V6512911,C102179,u1354,20230116T064900,move-out
V9525653,C101648,399A,20220907T223400,move-out
V2905763,C101551,#157,28-Feb-2025 08:36PM,delivery
V2527214,C102080,U1364,20180920T073600,payment
V0760721,C100142,267A,2025/04/19 06:30,payment
V0219686,C101468,Unit 132,20220816T120500,pickup
V7561901,C101672,u1198,04/10/2024 21:09,inquiry
V8683655,C101321,323A,28-Oct-2018 12:25AM,move-out
V3607249,C100959,u1277,2024/05/30 04:42,pickup
V4330105,C100818,#314,2025/03/29 11:01,move-out
V1678557,C100598,239A,26/01/2020 00:55,payment
V7540975,C101919,U1335,2019-02-12 09:41:00,pickup
V1200868,C101729,#430,2020-12-31 07:54:00,payment
V7638956,C100748,Unit 436,2021/11/19 19:42,move-out
V4391786,C100659,U1235,0191116T102500,inspection
V5827422,C101945,u1237,04-Jul-2022 03:44PM,pickup
V4541122,C102165,U1104,2024/05/15 06:24,payment
V3398287,C101406,u1069,06-May-2024 08:22PM,pickup
V2815529,C100617,Unit 313,12/01/2023 02:12,payment
V6355265,C101417,u1044,09-May-2025 02:16PM,delivery
V0824385,C100280,u1202,20250108T065300,delivery
V5454704,C101465,u1262,2022/10/04 04:58,inquiry
V4547391,C101124,Unit 55,2023/10/21 22:11,inquiry
V4008293,C101325,#281,27/05/2019 00:37,pickup
V5195855,C100586,U1333,05-Jul-2020 08:49PM,pickup
V7034414,C100433,u1354,03-Jun-2025 08:01PM,inquiry
V4850378,C101807,U1032,05-Sep-2024 12:40AM,move-out
V4424819,C100475,U1458,28-Apr-2018 05:39AM,payment
V0360567,C101443,U1455,29-Apr-2022 01:30AM,pickup
V3176102,C101212,#31,2019-10-04 05:38:00,delivery
V4618917,C101330,Unit 83,2020-12-15 23:57:00,move-out
V7831845,C101911,u1366,20220104T181900,delivery
V5854763,C101206,103A,2021/04/22 10:57,inspection
V8087451,C101747,u1146,10/01/2018 04:06,delivery
V5159335,C101209,u1329,20200625T055400,pickup
V8211731,C101203,u1278,02-Dec-2018 09:55AM,move-out
V4265928,C100441,#281,2026/02/07 03:49,move-out
V0732097,C100492,u1181,2020/08/09 01:26,inquiry
V4270286,C101723,76A,2019/11/29 11:09,pickup
V6778466,C100758,#431,20201214T135900,pickup
V5685747,C100401,Unit 319,13-Oct-2019 10:10AM,access
V8149679,C102045,u1262,20220330T151000,pickup
V0883751,C101383,#431,04-Jul-2019 01:38PM,inspection
V4380203,C100530,406A,2020/04/26 04:25,move-out
V5612664,C101203,Unit 20,2022-07-09 17:49:00,pickup
V0591073,C100064,#96,2019/11/01 05:57,access
V0824584,C101291,U1480,2018-02-20 15:48:00,pickup
V6050697,C101441,Unit 204,2022-01-07 23:24:00,move-out
V6291776,C101515,u1384,10/05/2021 09:15,inquiry
V4108246,C101536,39A,20240529T024000,move-out
V8427845,C100913,#259,27/03/2018 10:55,move-out
V1691506,C101511,#268,08-Jun-2018 01:43AM,payment
V7715108,C102136,#284,11-Aug-2018 01:51AM,inquiry
V8584198,C100469,396A - ,20190303T013600,delivery
V3969478,C100011,u1389,20-Apr-2018 08:58PM,payment
V5080712,C100990,396A - ,08-Sep-2025 04:34PM,delivery
V3818640,C102014,Unit 273,20240113T031900,access
V0339431,C100511,u1205,20241030T174700,payment
V1956233,C100949,Unit 283,31-Aug-2021 06:46AM,delivery
V6996416,C101959,#43,14/05/2022 13:39,payment
V7914702,C101121,Unit 269,2022/09/11 10:10,pickup
V0822857,C101531,257A,14/10/2021 06:21,payment
V4927882,C100607,#331,2025/01/07 07:59,access
V1367954,C100801,U1165,15-Sep-2022 11:53AM,inspection
V1982834,C100960,Unit 110,20240801T203400,move-out
V2891843,C100092,U1115,2021-02-16 00:21:00,move-out
V6652127,C101572,u1154,2022-05-26 16:55:00,access
V7643058,C102009,#300,20241020T192100,access
V0975755,C100126,u1182,20240614T212700,payment
V3613029,C102057,u1069,15-Feb-2021 07:43PM,access
V3638077,C101418,U1201,15-Nov-2024 05:21AM,inquiry
V9898707,C100097,u1027,2019-01-28 05:31:00,delivery
V0300667,C100499,#425,20250518T202500,pickup
V4789369,C101236,#249,17/08/2023 08:15,inquiry
V2700501,C101256,U1032,07-Sep-2019 04:59AM,delivery
V1722172,C102098,Unit 30,2021-07-03 04:20:00,payment
V2687396,C101768,#363,2021-10-18 14:58:00,payment
V4602634,C100237,290A,23/02/2018 05:38,move-out
V0888754,C100332,U1292,20200501T015200,move-out
V4281350,C101858,u1265,20210510T222400,access
V7972821,C100911,U1019,02/01/2026 09:09,inquiry
V7119292,C100078,#481,20250906T191400,delivery
V2643564,C102168,288A,2021-02-12 19:20:00,inquiry
V5604783,C101824,u1026,2021-09-09 11:52:00,move-out
V7113841,C100906,U1095,2020/08/03 02:24,payment
V4802966,C101056,U1153,12/09/2021 10:22,delivery
V0044195,C101360,Unit 105,2018-03-27 06:52:00,payment
V2994258,C100186,u1124,2019-08-02 20:30:00,payment
V9825905,C101835,U1349,20230322T140700,inspection
V0207529,C100436,u1156,2022/07/07 20:01,pickup
V7320537,C100236,#435,17/10/2021 08:29,inquiry
V0916180,C102121,U1433,03/09/2024 13:15,pickup
V2128290,C101522,Unit 163,09-Feb-2022 05:05PM,move-out
V7450174,C102155,U1364,2021/12/31 20:44,access
V2582502,C100136,U1397,28-Nov-2022 07:44PM,move-out
V2309469,C100535,386A,2024/09/12 05:07,move-out
V7224400,C100831,28A,20220202T223000,delivery
V8769108,C100213,213A,11/09/2021 03:24,inspection
V6049312,C100164,382A,2023/02/22 22:53,pickup
V5015722,C100439,Unit 171,2023-02-12 11:10:00,move-out
V6563975,C101857,447A,17-May-2018 06:22PM,inquiry
V8638572,C100388,u1225,2021/01/17 20:33,move-out
V7439235,C100790,#483,2025-12-16 21:29:00,access
V9214140,C101415,u1027,2025-01-16 02:39:00,delivery
V3357032,C100134,U1149,2022/04/11 09:03,inspection
V3335934,C100771,u1069,2018-09-10 03:59:00,inquiry
V4334972,C100715,U1463,2023-12-22 23:27:00,inspection
V8769481,C101088,#128,05/10/2025 23:01,inspection
V9221227,C100182,U1009,2018-10-12 19:54:00,inquiry
V9757414,C101946,#387,2020/07/31 03:14,inquiry
V7506294,C101878,Unit 319,20181224T170100,access
V7192187,C100805,U1420,20240615T125700,payment
V2810816,C102086,u1044,05/08/2020 00:06,move-out
V0587322,C100002,#322,03-Oct-2023 01:02PM,payment
V4822931,C100577,#4,07/04/2024 01:25,move-out
V8750133,C101456,81A,2024/11/17 02:27,inquiry
V2211678,C101858,u1205,10/10/2018 19:18,delivery
V2170107,C100238,U1032,20190908T111100,move-out
V8643784,C101264,Unit 283,2022-08-06 03:11:00,payment
V0514888,C100660,#307,2020-10-24 22:31:00,access
V0713985,C101431,103A,26/07/2019 13:55,access
V2305302,C101083,108A,2023-02-01 18:27:00,payment
V0810384,C100407,18A,24-Jan-2020 01:32AM,pickup
V8829470,C100696,Unit 260,20241004T052600,access
V7641122,C101610,U1115,30-May-2019 04:44PM,pickup
V4434791,C102102,u1325,26/06/2019 21:54,delivery
V0859849,C100879,U1065,13/02/2024 14:24,inquiry
V4990014,C100244,81A,29/10/2022 20:07,access
V9059909,C101953,u1370,2019-07-24 13:47:00,inspection
V3312305,C101107,U1003,2025-02-19 01:37:00,access
V8665263,C101393,u1198,20251020T191400,inquiry
V0772146,C101565,#70,24/01/2023 00:16,delivery
V6325754,C100313,U1095,2020-04-08 07:35:00,pickup
V4266797,C100965,Unit 111,2018/05/04 19:42,access
V1516972,C101916,Unit 83,08-May-2020 02:14AM,payment
V3868910,C102176,U1019,2020/04/23 07:53,inspection
V2612082,C100686,126A,2018-11-25 07:11:00,pickup
V4024672,C100315,U1333,20200729T080900,pickup
V9542700,C100921,#268,26-Apr-2019 09:50PM,pickup
V4417206,C101890,U1456,20240506T165700,inquiry
V2204356,C101609,219A,02-May-2018 08:08AM,inspection
V2462006,C100431,#70,14/01/2018 21:48,inspection
V5327744,C102133,#359,20180214T090500,inspection
V4626194,C100036,Unit 255,20230312T055800,inquiry
V3185163,C101616,Unit 123,2025-12-27 04:33:00,access
V9307006,C102012,U1125,2024-04-15 17:17:00,move-out
V3193227,C100525,Unit 171,2019/10/01 06:49,payment
V5154473,C101133,#438,13/03/2025 19:29,payment
V3047662,C101030,Unit 151,06/03/2018 20:02,payment
V8110496,C101194,U1264,27-Jun-2020 01:22PM,pickup
V0347121,C102096,Unit 299,07/10/2021 12:58,inspection
V2887147,C100579,274A,08/12/2023 19:33,access
V9569854,C101190,Unit 373,23/03/2019 06:40,inspection
V6239052,C100090,Unit 491,20251207T193700,payment
V6117613,C100098,u1500,2025-01-10 02:53:00,inspection
V4208369,C100902,U1453,14-Mar-2020 11:32AM,access
V1607477,C101896,#331,15-Dec-2021 12:16AM,move-out
V9064021,C101492,U1497,15/04/2020 06:00,delivery
V5924392,C100011,98A,2018-08-04 05:05:00,pickup
V9893297,C101845,#488,20251221T232600,delivery
V3240097,C100137,Unit 5,20220406T235700,inquiry
V5726398,C101952,120A,2020/10/14 11:28,access
V7701801,C100599,u1168,29/11/2022 13:42,move-out
V6391706,C101121,#300,2021-09-21 11:06:00,payment
V8529718,C101275,Unit 5,04-Oct-2020 05:05AM,access
V6836643,C100560,158A,20180514T152800,inquiry
V1745769,C102015,#301,20190621T001800,inquiry
V5180705,C100786,427A,2019/10/18 09:11,move-out
V0795199,C102149,71A,2023-11-14 04:19:00,delivery
V0852520,C101287,77A,10/11/2020 04:13,access
V6478957,C100390,#93,20220319T015900,move-out
V0823733,C100120,#379,2019-06-28 18:21:00,delivery
V4568360,C100642,Unit 294,11/02/2024 10:50,access
V2230757,C100072,#301,2023/08/11 08:01,move-out
V7485074,C100024,u1365,20210512T085100,move-out
V3722954,C101680,#314,2025-10-07 10:43:00,inspection
V5503353,C102197,#221,20/10/2021 15:31,inquiry
V4834465,C101575,#141,2026-01-21 06:37:00,access
V5225566,C101816,U1377,20221204T173100,delivery
V5980031,C100539,#435,03/09/2025 01:55,move-out
V8635686,C100734,Unit 20,20220706T101300,inspection
V3258796,C100048,u1400,2024/09/24 19:48,access
V3608315,C101525,u1374,2019-09-26 04:41:00,inspection
V0424679,C100845,U1402,19/04/2024 03:31,access
V1332970,C101966,U1118,20240603T232300,access
V6425150,C102182,U1346,2024/01/26 05:16,pickup
V2705659,C101905,u1265,2019-11-10 01:36:00,payment
V1905079,C101878,U1393,28/03/2024 11:41,pickup
V3333595,C102190,U1115,2022/12/22 15:44,inspection
V8311368,C101320,U1065,2022/05/13 07:46,access
V0586413,C100723,#79,20-Apr-2023 04:00PM,payment
V4552856,C100808,244A,2022-05-14 23:02:00,move-out
V0036906,C100050,U1117,20250831T193300,move-out
V8467612,C101763,Unit 240,18-Dec-2019 07:13AM,pickup
V2266481,C101977,Unit 261,2021-08-07 09:14:00,payment
V6349325,C101639,U1125,2021-10-24 12:51:00,delivery
V8445462,C100805,#473,2021-04-17 17:09:00,payment
V5496186,C102081,Unit 83,20/04/2020 15:03,move-out
V2273002,C102088,Unit 444,2020/07/24 14:11,inspection
V9854662,C100107,u1409,03/09/2021 22:49,delivery
V8555955,C100527,u1121,20251023T060900,access
V2508312,C101248,U1136,20221211T175100,delivery
V2286743,C101404,369A,2020/07/21 14:47,inspection
V7760099,C100736,u1380,13/07/2022 19:37,delivery
V4780253,C100706,u1325,2022/11/14 06:50,access
V4928633,C102173,#431,31/05/2019 05:30,access
V6787833,C100060,412A,26-Dec-2024 05:59PM,access
V1353659,C102073,U1023,2025/07/28 05:31,pickup
V1883606,C101192,u1467,20220301T105800,pickup
V1997172,C101862,#251,2020-12-29 15:57:00,delivery
V8196569,C101199,440A,26/10/2023 03:08,move-out
V0774217,C101633,U1099,20210820T201500,pickup
V8069685,C101456,u1209,03/06/2025 03:46,pickup
V3682906,C100353,u1192,2022/09/30 01:09,access
V3698235,C100241,u1041,2023-08-22 10:09:00,inspection
V8762655,C100238,206A,2024/03/28 17:45,pickup
V9246427,C102157,#331,2024/11/30 02:15,move-out
V8237245,C100727,Unit 163,2023-09-29 02:29:00,move-out
V3887787,C100492,#90,11-Apr-2024 02:01AM,access
V2881708,C100578,u1365,22-Mar-2018 01:48AM,access
V1040132,C102002,u1462,10-Apr-2021 01:31AM,pickup
V6651297,C100357,#259,01-Dec-2021 03:52PM,access
V7497042,C101460,U1342,2023/12/15 22:16,inspection
V5118024,C101302,Unit 242,20230306T195800,pickup
V8166781,C100314,u1217,29/07/2021 03:48,inquiry
V1740797,C100075,Unit 450,11/01/2019 23:34,move-out
V8684474,C101072,#164,2019-06-24 23:04:00,delivery
V7355593,C102150,U1006,2020-07-24 08:49:00,inspection
V6016386,C100905,U1233,05-Oct-2024 05:47AM,pickup
V0059882,C100030,u1400,20190717T0321000,delivery
V2482554,C100098,u1482,20230723T111100,move-out
V3972350,C100250,Unit 269,2022-08-16 14:38:00,access
V9094092,C100020,u1278,2024-04-30 06:43:00,delivery
V1442007,C101283,Unit 106,25/03/2024 00:20,delivery
V3318202,C102165,#351,2023/07/13 14:53,pickup
V6765647,C101158,U1002,2021/07/05 22:21,move-out
V0189743,C101570,Unit 49,17/11/2023 15:15,payment
V3438038,C100521,326A,2024-03-26 22:43:00,inquiry
V8616835,C100175,120A,27-Jul-2020 12:04PM,delivery
V5854358,C102198,u1372,2019-07-11 02:27:00,access
V0506450,C100204,#293,20210718T173800,move-out
V8684799,C101543,Unit 204,20220806T014300,payment
V1592247,C101592,u1414,2024/09/10 13:18,inquiry
V7317462,C102056,Unit 315,20250410T203300,move-out
V6423174,C101919,Unit 436,2023-04-21 03:28:00,delivery
V6953048,C101536,248A ,16-Aug-2021 01:33PM,delivery
V5719677,C100905,U1472,22-Jul-2023 03:58PM,delivery
V7198598,C101672,28A,2023-04-24 22:34:00,move-out
V4593463,C100318,239A,2025-12-20 23:53:00,delivery
V2761805,C101152,77A,2026-02-06 10:36:00,move-out
V4726309,C100869,267A,20211004T134800,inquiry
V0227922,C100648,u1198,20250704T031400,pickup
V6451817,C100142,386A,20230812T184900,move-out
V2411591,C100912,U1340,2023-11-25 23:52:00,pickup
V7438192,C101711,Unit 415 - ,2019-04-21 07:29:00,pickup
V0857632,C100128,#226,2018/02/28 14:27,payment
V7738920,C101554,U1211,09-Jan-2024 10:33PM,pickup
V2629568,C101396,u1107,08/02/2025 23:21,move-out
V7296759,C101858,229A,20230214T005000,move-out
V1628091,C101605,Unit 460,20220901T191100,payment
V8228074,C101520,Unit 73,20260125T201600,inspection
V7607089,C101937,81A,2024-02-03 15:20:00,payment
V0525679,C102144,u1408,05-Jul-2019 08:04AM,pickup
V7779183,C101529,#157,02-Oct-2018 12:30AM,inquiry
V6369025,C101394,U1371,25/02/2023 17:28,inspection
V3578605,C101845,U1201,2023/08/15 04:11,access
V1934899,C101383,459A,28-Feb-2022 07:47AM,payment
V9959662,C100529,u1428,20220729T121700,payment
V0441604,C100741,Unit 163,20190409T105700,move-out
V1184578,C100547,Unit 269,2019/08/11 13:47,move-out
V6487762,C100418,Unit 88,03/03/2023 13:23,inspection
V3409222,C101276,u1365,29-May-2021 11:44PM,inspection
V2426330,C101089,u1205,2021/11/05 03:56,payment
V2373734,C101916,U1439,2021-01-13 01:02:00,pickup
V7108265,C101982,484A,2023/07/01 16:14,inquiry
V7294790,C101841,#443,2021-11-03 01:12:00,payment
V9159096,C100074,u1084,18/05/2018 02:37,delivery
V8285200,C100498,Unit 55,06-Oct-2019 09:49AM,move-out
V1465226,C100188,U1497,20240701T234100,inquiry
V5194184,C101380,#48,20210829T042200,inquiry
V1169336,C101883,u1467,17-Apr-2022 06:49PM,inspection
V1845961,C100538,399A,20250201T205800,move-out
